,id,type,VL,VH,VN,VM,RED,Total
431,911687,AC,431.853,416.026,398.281,552.583,800.0,566.4571666666667
432,914070,AC,463.772,416.026,483.327,503.574,750.0,561.1165
437,952079,AC,559.529,416.026,525.85,356.545,700.0,542.9916666666667
438,979673,AC,463.772,521.987,440.804,454.564,675.0,538.5211666666668
439,975635,AC,399.934,574.967,398.281,405.554,725.0,538.1226666666666
440,944884,L1,559.529,469.007,568.373,601.593,850.0,649.7503333333333
441,971596,L1,591.448,521.987,440.804,454.564,775.0,593.1338333333333
442,918840,L1,527.61,363.046,398.281,552.583,800.0,573.5866666666667
443,973402,L1,495.691,469.007,483.327,454.564,775.0,575.4315
444,950398,L1,431.853,416.026,525.85,454.564,750.0,554.7155
445,924785,L5,655.287,521.987,525.85,405.554,900.0,651.4463333333333
446,914307,L5,591.448,521.987,568.373,405.554,750.0,597.8936666666667
447,964446,L5,591.448,469.007,398.281,650.602,650.0,568.223
448,966390,L7,527.61,469.007,525.85,552.583,875.0,637.5083333333333
449,960024,L7,368.014,680.927,483.327,454.564,750.0,581.1386666666667
450,957223,AC,687.206,627.947,398.281,650.602,825.0,669.006
451,964265,AC,655.287,627.947,483.327,601.593,825.0,669.6923333333333
452,979794,AC,591.448,627.947,568.373,552.583,775.0,648.3918333333334
453,962580,AC,623.367,627.947,398.281,601.593,800.0,641.8646666666666
454,909593,AC,527.61,574.967,568.373,601.593,825.0,653.7571666666666
455,957271,AC,623.367,574.967,525.85,503.574,775.0,629.6263333333333
456,940674,AC,591.448,627.947,483.327,503.574,775.0,626.0493333333333
457,920815,AC,591.448,521.987,483.327,503.574,850.0,633.3893333333333
458,929028,AC,591.448,627.947,398.281,454.564,800.0,612.04
459,908139,AC,591.448,469.007,483.327,552.583,800.0,616.0608333333333
460,922567,AC,463.772,469.007,440.804,552.583,875.0,612.6943333333334
461,920081,AC,495.691,521.987,398.281,454.564,825.0,586.7538333333333
462,965253,AC,431.853,574.967,525.85,454.564,750.0,581.2056666666667
463,954326,AC,431.853,574.967,525.85,503.574,675.0,564.374
464,912496,AC,495.691,574.967,568.373,454.564,600.0,548.9325
465,932309,AC,495.691,363.046,483.327,454.564,850.0,582.7713333333332
466,967005,AC,336.095,574.967,440.804,405.554,800.0,559.57
467,911354,AC,368.014,521.987,398.281,405.554,800.0,548.9726666666667
468,937698,AC,399.934,521.987,355.758,405.554,750.0,530.5388333333334
469,910726,AC,336.095,469.007,398.281,454.564,725.0,517.9911666666667
470,952659,AC,495.691,469.007,440.804,405.554,550.0,485.176
471,948653,L1,463.772,469.007,610.897,454.564,875.0,624.7066666666666
472,950981,L1,368.014,627.947,440.804,454.564,750.0,565.2215
473,979276,L1,368.014,521.987,525.85,503.574,750.0,569.9041666666667
474,916820,L3,495.691,521.987,483.327,552.583,750.0,592.2646666666666
475,964185,L5,655.287,521.987,440.804,503.574,800.0,620.2753333333334
476,980287,L5,623.367,521.987,525.85,356.545,825.0,612.9581666666667
477,908542,L7,655.287,786.887,525.85,552.583,900.0,720.1011666666667
478,978014,L7,399.934,469.007,398.281,552.583,775.0,561.6341666666666
479,959124,AC,687.206,469.007,695.943,601.593,750.0,658.9581666666667
480,956130,AC,559.529,469.007,525.85,405.554,800.0,593.3233333333334
485,978351,AC,527.61,416.026,483.327,405.554,825.0,580.4195
486,968284,AC,463.772,416.026,483.327,503.574,750.0,561.1165
487,952322,AC,559.529,363.046,483.327,552.583,500.0,493.0808333333334
488,939316,AC,527.61,416.026,525.85,405.554,500.0,479.17333333333335
489,955935,AC,336.095,416.026,355.758,356.545,725.0,485.7373333333333
490,930014,AC,399.934,469.007,483.327,454.564,100.0,334.47200000000004
491,913085,L3,463.772,469.007,568.373,503.574,700.0,567.4543333333334
492,914267,L3,304.176,416.026,398.281,356.545,725.0,487.5046666666667
493,908724,L5,495.691,521.987,525.85,503.574,750.0,591.1836666666667
494,962431,AC,719.125,574.967,823.512,797.631,825.0,760.8725000000001
495,943428,AC,591.448,521.987,525.85,797.631,900.0,706.1526666666665
496,981141,AC,527.61,521.987,483.327,552.583,775.0,605.9178333333333
497,956086,AC,559.529,574.967,525.85,454.564,775.0,610.8183333333333
498,967695,AC,399.934,521.987,483.327,405.554,750.0,551.8003333333334
499,979069,AC,399.934,363.046,398.281,405.554,650.0,477.8025
500,965904,L3,336.095,363.046,398.281,405.554,800.0,517.1626666666667
501,977412,L7,399.934,469.007,355.758,454.564,750.0,529.8771666666667
502,932155,AC,623.367,469.007,610.897,650.602,900.0,692.3121666666666
503,979762,AC,559.529,469.007,568.373,552.583,800.0,624.9153333333334
504,976192,AC,399.934,680.927,440.804,503.574,800.0,604.2065
505,931584,AC,495.691,469.007,568.373,552.583,825.0,622.609
506,937322,AC,527.61,521.987,398.281,552.583,825.0,608.4101666666667
507,908156,AC,559.529,521.987,440.804,503.574,850.0,620.9823333333334
508,931965,AC,527.61,521.987,483.327,503.574,800.0,606.083
509,951061,AC,463.772,574.967,440.804,503.574,800.0,597.1861666666667
510,949423,AC,591.448,574.967,355.758,503.574,750.0,587.6245
511,959678,AC,495.691,363.046,483.327,601.593,775.0,582.2761666666667
512,975299,AC,463.772,521.987,610.897,454.564,750.0,591.87
513,957724,AC,559.529,521.987,483.327,454.564,750.0,586.5678333333334
514,974594,AC,559.529,416.026,483.327,503.574,775.0,585.4093333333334
515,971176,AC,399.934,786.887,440.804,356.545,725.0,572.3616666666667
516,953925,AC,463.772,627.947,610.897,503.574,525.0,542.6983333333334
517,929133,AC,431.853,416.026,398.281,503.574,850.0,574.9556666666667
518,946954,AC,527.61,469.007,440.804,454.564,800.0,581.9975
519,914758,AC,431.853,574.967,355.758,552.583,625.0,527.5268333333333
520,914615,AC,495.691,469.007,440.804,650.602,500.0,509.35066666666665
521,911831,AC,463.772,574.967,398.281,454.564,725.0,556.9306666666666
522,910099,AC,431.853,416.026,440.804,552.583,725.0,548.5443333333334
523,912956,AC,399.934,416.026,398.281,503.574,800.0,552.9691666666666
524,917075,AC,368.014,416.026,483.327,454.564,825.0,561.9885
525,916047,AC,399.934,416.026,440.804,503.574,750.0,543.3896666666667
526,957646,AC,463.772,469.007,355.758,503.574,700.0,532.0185
527,914023,AC,399.934,574.967,398.281,503.574,600.0,512.7926666666667
528,945941,AC,495.691,416.026,440.804,454.564,750.0,551.1808333333333
533,958614,AC,431.853,416.026,440.804,601.593,550.0,498.3793333333333
534,980845,AC,431.853,469.007,525.85,454.564,675.0,538.5456666666668
535,947690,AC,431.853,416.026,440.804,454.564,750.0,540.5411666666668
536,959727,AC,431.853,416.026,483.327,405.554,750.0,539.46
537,912522,AC,431.853,469.007,440.804,405.554,700.0,524.5363333333333
538,976904,AC,368.014,416.026,440.804,454.564,700.0,513.2346666666667
539,945405,AC,368.014,416.026,355.758,454.564,700.0,499.06033333333335
540,945832,AC,368.014,363.046,398.281,454.564,700.0,497.31749999999994
541,908385,AC,304.176,310.066,483.327,503.574,650.0,483.52383333333336
542,974788,L1,431.853,469.007,568.373,699.612,800.0,628.1408333333334
543,980770,L1,591.448,627.947,440.804,552.583,800.0,635.4636666666667
544,930404,L1,463.772,680.927,653.42,503.574,775.0,641.9488333333334
545,946433,L1,623.367,574.967,440.804,601.593,700.0,606.7885
546,909238,L1,399.934,521.987,483.327,503.574,725.0,559.8036666666667
547,959835,L1,431.853,521.987,568.373,405.554,575.0,512.9611666666666
548,980133,L3,304.176,469.007,440.804,552.583,750.0,544.4283333333334
549,966211,L3,495.691,416.026,483.327,454.564,825.0,583.268
550,963835,L3,431.853,521.987,440.804,454.564,750.0,558.2013333333333
551,972898,L5,655.287,574.967,610.897,601.593,800.0,673.7906666666667
552,964412,L5,559.529,521.987,653.42,552.583,825.0,656.2531666666667
553,933943,L5,495.691,627.947,610.897,405.554,800.0,623.3481666666667
554,969697,L5,527.61,521.987,695.943,454.564,725.0,608.3506666666666
555,965430,L5,431.853,574.967,398.281,601.593,500.0,501.11566666666664
556,940421,L5,463.772,469.007,610.897,405.554,725.0,566.5383333333333
557,969680,L5,495.691,363.046,398.281,405.554,800.0,543.7620000000001
558,958066,L7,527.61,627.947,525.85,503.574,750.0,614.1635
559,980897,L7,368.014,521.987,610.897,503.574,750.0,584.0786666666667
560,910121,L7,399.934,469.007,440.804,503.574,725.0,543.8865
561,978213,L7,591.448,416.026,525.85,405.554,750.0,573.1463333333334
562,910773,L7,399.934,469.007,440.804,503.574,675.0,527.2198333333333
563,946840,L7,463.772,574.967,355.758,405.554,700.0,533.3418333333333
564,944276,L7,431.853,416.026,440.804,454.564,750.0,540.5411666666668
565,974575,L7,495.691,310.066,483.327,503.574,725.0,540.443
566,954489,L7,431.853,416.026,483.327,405.554,675.0,514.46
567,953938,AC,591.448,574.967,610.897,601.593,725.0,638.1508333333333
568,962132,L3,495.691,469.007,525.85,405.554,750.0,566.0169999999999
569,937877,L5,368.014,574.967,483.327,454.564,800.0,580.1453333333334
570,963825,L7,304.176,310.066,525.85,748.622,875.0,606.4523333333333
571,952248,AC,559.529,680.927,695.943,748.622,875.0,739.1701666666668
572,958463,AC,655.287,469.007,738.466,650.602,800.0,685.5603333333333
573,935379,AC,655.287,574.967,610.897,650.602,850.0,698.6255
574,976407,AC,751.044,574.967,568.373,601.593,900.0,715.9961666666667
575,911336,AC,655.287,416.026,610.897,699.612,825.0,671.9703333333333
576,946484,AC,591.448,574.967,653.42,650.602,800.0,678.4061666666666
581,977365,AC,527.61,680.927,695.943,601.593,700.0,651.0121666666666
582,957090,AC,655.287,469.007,440.804,699.612,850.0,660.785
583,944913,AC,623.367,521.987,440.804,650.602,875.0,664.4599999999999
584,952519,AC,559.529,521.987,440.804,650.602,800.0,628.8203333333333
585,980098,AC,655.287,521.987,483.327,601.593,750.0,627.0323333333333
586,980096,AC,559.529,574.967,568.373,552.583,750.0,625.9086666666667
587,923610,AC,431.853,416.026,483.327,503.574,800.0,572.4633333333334
588,976913,AC,431.853,680.927,355.758,552.583,700.0,570.1868333333333
589,978978,AC,527.61,416.026,440.804,454.564,825.0,581.5006666666667
590,945296,AC,399.934,469.007,483.327,503.574,700.0,542.6403333333334
591,973779,AC,399.934,521.987,525.85,454.564,675.0,542.0558333333333
592,976005,AC,623.367,521.987,313.235,503.574,700.0,560.3605
593,969195,AC,431.853,363.046,568.373,405.554,700.0,528.1376666666666
594,967921,AC,431.853,416.026,483.327,405.554,750.0,539.46
595,976975,AC,431.853,416.026,398.281,454.564,700.0,516.7873333333333
596,980515,AC,495.691,416.026,483.327,356.545,700.0,525.2648333333333
597,947809,AC,304.176,310.066,440.804,356.545,725.0,476.9318333333333
598,969831,L1,527.61,574.967,610.897,454.564,725.0,603.0063333333334
599,933253,L1,495.691,363.046,398.281,552.583,725.0,543.2668333333334
600,950443,L1,495.691,416.026,525.85,405.554,775.0,565.5201666666667
601,909419,L1,368.014,416.026,440.804,503.574,750.0,538.0696666666666
602,968336,L1,399.934,416.026,440.804,454.564,775.0,543.5546666666668
603,955069,L1,399.934,469.007,355.758,454.564,725.0,521.5438333333333
604,912221,L3,495.691,574.967,440.804,601.593,800.0,618.8425
605,924219,L3,719.125,469.007,483.327,405.554,825.0,621.1688333333333
606,912445,L3,463.772,627.947,483.327,405.554,800.0,596.7666666666667
607,967242,L5,655.287,521.987,568.373,601.593,800.0,657.8733333333333
608,963120,L5,463.772,680.927,525.85,552.583,825.0,645.522
609,977264,L5,463.772,469.007,610.897,454.564,700.0,566.3733333333333
610,958702,L7,655.287,680.927,610.897,650.602,850.0,716.2855
611,977751,L7,463.772,521.987,483.327,503.574,875.0,620.4433333333333
612,970941,L7,431.853,574.967,525.85,503.574,800.0,606.0406666666667
613,914162,L7,463.772,416.026,440.804,503.574,850.0,587.3626666666667
614,951155,AC,751.044,680.927,695.943,601.593,850.0,738.2511666666666
615,915122,AC,687.206,521.987,525.85,503.574,800.0,639.7695
616,933184,AC,591.448,521.987,568.373,650.602,725.0,630.4016666666666
617,977236,AC,687.206,521.987,568.373,356.545,900.0,655.6851666666666
618,961272,AC,431.853,416.026,525.85,699.612,850.0,628.8901666666667
619,943944,AC,527.61,416.026,398.281,650.602,775.0,590.4198333333333
620,978402,AC,495.691,574.967,525.85,601.593,700.0,599.6835
621,978989,AC,559.529,574.967,568.373,405.554,800.0,618.0705
622,913594,AC,527.61,574.967,568.373,454.564,775.0,612.5856666666667
623,981319,AC,463.772,574.967,525.85,552.583,750.0,602.862
624,968385,AC,495.691,416.026,568.373,454.564,850.0,605.7756666666668
629,945898,AC,431.853,469.007,483.327,503.574,825.0,589.6268333333334
630,964509,AC,495.691,469.007,440.804,503.574,725.0,559.846
631,913572,AC,527.61,469.007,483.327,405.554,750.0,564.2496666666667
632,965676,AC,399.934,416.026,568.373,454.564,700.0,539.8161666666666
633,968105,AC,399.934,416.026,525.85,405.554,700.0,524.5606666666666
634,954845,AC,368.014,469.007,440.804,356.545,775.0,530.7283333333334
635,941005,AC,687.206,469.007,483.327,552.583,100.0,398.68716666666666
636,911444,AC,623.367,627.947,525.85,503.574,100.0,413.4563333333333
637,909337,AC,368.014,469.007,355.758,454.564,100.0,307.89050000000003
638,921080,L1,559.529,521.987,525.85,454.564,750.0,593.655
639,943422,L3,431.853,363.046,525.85,552.583,750.0,562.222
640,977040,L3,336.095,469.007,483.327,454.564,725.0,532.1655000000001
641,952774,L5,591.448,416.026,568.373,552.583,850.0,638.0716666666666
642,948965,L5,463.772,521.987,398.281,454.564,800.0,573.1006666666667
643,955086,L7,559.529,574.967,398.281,356.545,700.0,548.2203333333333
644,951854,AC,559.529,627.947,483.327,356.545,900.0,637.8913333333334
645,908736,AC,527.61,680.927,483.327,356.545,850.0,624.7348333333333
646,980705,AC,399.934,469.007,653.42,552.583,750.0,595.824
647,952119,AC,431.853,469.007,610.897,454.564,775.0,586.0535
648,979856,AC,527.61,574.967,525.85,405.554,775.0,597.3301666666667
649,919068,AC,399.934,521.987,483.327,454.564,750.0,559.9686666666666
650,946566,AC,463.772,416.026,525.85,405.554,725.0,543.5336666666667
651,976942,AC,527.61,521.987,398.281,405.554,750.0,558.9053333333333
652,952025,AC,431.853,574.967,355.758,503.574,750.0,561.0253333333334
653,912927,AC,399.934,363.046,610.897,405.554,650.0,513.2385
654,975709,AC,399.934,416.026,398.281,503.574,775.0,544.6358333333334
655,908680,AC,463.772,310.066,398.281,503.574,750.0,529.2821666666667
656,920799,AC,463.772,363.046,440.804,503.574,675.0,520.1993333333334
657,912936,AC,495.691,416.026,440.804,405.554,675.0,518.0124999999999
658,974687,AC,304.176,310.066,398.281,503.574,800.0,519.3494999999999
659,940263,AC,368.014,521.987,483.327,601.593,500.0,495.82016666666664
660,924023,AC,431.853,363.046,398.281,356.545,750.0,508.2875000000001
661,979604,AC,431.853,521.987,355.758,356.545,700.0,511.02383333333336
662,957428,AC,495.691,363.046,440.804,454.564,500.0,459.0175
663,914950,AC,368.014,469.007,440.804,454.564,450.0,438.73150000000004
664,912563,AC,463.772,469.007,398.281,356.545,100.0,314.60083333333336
665,953177,L1,527.61,416.026,568.373,503.574,825.0,610.9305
666,960729,L1,368.014,416.026,398.281,454.564,850.0,556.1475
667,953506,L1,559.529,416.026,525.85,356.545,550.0,492.99166666666673
668,947112,L1,399.934,469.007,483.327,356.545,100.0,318.13550000000004
669,951069,L3,431.853,416.026,355.758,552.583,750.0,542.7033333333333
670,974773,L5,591.448,627.947,610.897,650.602,850.0,696.8156666666667
671,980552,L5,591.448,680.927,483.327,503.574,850.0,659.8793333333333
672,978891,L5,463.772,416.026,355.758,503.574,875.0,581.5216666666666
677,953182,L7,463.772,521.987,398.281,405.554,700.0,531.599
678,954101,L7,399.934,363.046,398.281,503.574,725.0,519.1391666666667
679,919032,L7,495.691,469.007,313.235,405.554,750.0,530.5811666666667
680,961629,AC,655.287,469.007,483.327,405.554,775.0,593.8625000000001
681,976369,AC,559.529,469.007,398.281,405.554,825.0,580.3951666666667
682,972814,AC,399.934,469.007,483.327,454.564,750.0,551.1386666666667
683,971910,AC,368.014,521.987,398.281,503.574,550.0,481.97599999999994
684,953860,AC,368.014,469.007,355.758,454.564,500.0,441.2238333333333
685,945996,AC,336.095,416.026,313.235,356.545,100.0,270.31683333333336
686,953822,L1,591.448,416.026,398.281,405.554,850.0,585.2181666666667
687,949070,L1,368.014,469.007,355.758,454.564,675.0,499.55716666666666
688,980982,L1,431.853,416.026,568.373,503.574,100.0,353.3043333333333
689,920161,L3,431.853,416.026,440.804,454.564,675.0,515.5411666666668
690,969004,AC,623.367,469.007,780.989,846.641,950.0,770.0006666666667
691,957960,AC,687.206,627.947,568.373,552.583,800.0,672.6848333333334
692,977500,AC,527.61,574.967,653.42,748.622,750.0,667.4364999999999
693,967978,AC,559.529,521.987,525.85,552.583,875.0,651.6581666666667
694,910828,AC,527.61,733.907,568.373,503.574,750.0,638.9106666666667
695,927137,AC,431.853,416.026,440.804,454.564,925.0,598.8745
696,908146,AC,495.691,521.987,398.281,552.583,800.0,594.757
697,930253,AC,304.176,310.066,695.943,552.583,850.0,593.7946666666667
698,981287,AC,495.691,574.967,483.327,503.574,750.0,592.9264999999999
699,975834,AC,559.529,416.026,483.327,454.564,800.0,585.5743333333334
700,972239,AC,559.529,416.026,653.42,405.554,725.0,580.7548333333333
701,956830,AC,623.367,363.046,483.327,454.564,750.0,570.7173333333334
702,975221,AC,527.61,416.026,398.281,454.564,800.0,566.0801666666666
703,934259,AC,495.691,416.026,525.85,503.574,725.0,565.1901666666666
704,920410,AC,431.853,521.987,398.281,552.583,725.0,559.1173333333332
705,957744,AC,431.853,416.026,440.804,552.583,750.0,556.8776666666666
706,948079,AC,463.772,521.987,440.804,503.574,700.0,555.0228333333333
707,965212,AC,368.014,521.987,483.327,405.554,775.0,554.8136666666667
708,978992,AC,431.853,310.066,483.327,552.583,775.0,554.6381666666667
709,947984,AC,368.014,416.026,355.758,503.574,825.0,548.8953333333334
710,972659,AC,399.934,469.007,568.373,503.574,675.0,548.4813333333333
711,915136,AC,495.691,416.026,568.373,405.554,700.0,547.6073333333334
712,967079,AC,463.772,521.987,440.804,356.545,750.0,547.1846666666667
713,948453,AC,399.934,469.007,440.804,601.593,675.0,543.5563333333333
714,962338,AC,431.853,680.927,483.327,405.554,600.0,533.6101666666667
715,975694,AC,399.934,469.007,355.758,454.564,750.0,529.8771666666667
716,944730,AC,399.934,521.987,440.804,405.554,700.0,528.0465
717,946292,AC,336.095,521.987,440.804,405.554,700.0,517.4066666666666
718,942945,AC,368.014,416.026,440.804,454.564,700.0,513.2346666666667
719,914606,AC,399.934,521.987,568.373,405.554,500.0,482.6413333333333
720,919965,AC,463.772,416.026,355.758,454.564,550.0,465.02
725,946613,AC,463.772,627.947,483.327,503.574,100.0,379.77
726,930991,L1,368.014,627.947,525.85,405.554,850.0,604.5608333333333
727,941224,L1,431.853,469.007,568.373,454.564,750.0,570.6328333333335
728,945049,L1,368.014,363.046,525.85,454.564,700.0,518.5790000000001
729,970476,L1,336.095,416.026,398.281,454.564,750.0,517.4943333333334
